"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Class"
0.057942058,34,0,0.000249938,4000,2,0,0,0,1,"0"
0.002228529,57,0,0.45840708,5084,10,0,1,0,1,"0"
0.045178057,35,1,0.086289042,17000,9,0,0,0,0,"0"
0.020424195,36,0,0.331048272,3500,8,0,1,0,0,"0"
0.088911089,35,0,0.000526177,3800,3,0,0,0,0,"0"
0.428098176,37,3,0.410479476,20000,14,0,2,0,3,"0"
0.814837033,63,2,0.593034505,3100,4,0,1,2,2,"0"
0.11009633,62,0,0.283182573,10833,5,0,1,0,0,"0"
0.237141143,49,0,0.287561658,7500,7,0,1,0,1,"0"
0.028281687,42,0,0.24095984,6000,5,0,1,0,0,"0"
0.517673197,40,1,0.276671557,4770,10,0,1,0,1,"0"
0.070353992,43,0,0.231085619,26500,4,0,1,0,3,"0"
0.166890983,66,0,0.873002523,3566,9,0,3,0,0,"0"
0.9999999,40,0,0.107104605,2800,2,0,0,0,0,"0"
0.021100487,51,0,0.180963807,5000,8,0,0,0,0,"0"
0.638418079,68,2,0.272414705,3780,4,0,1,1,0,"0"
0.9999999,27,0,0.281658149,1760,5,0,0,0,0,"0"
0.279627447,80,0,1.472868217,1031,16,0,1,0,0,"0"
0.096574449,35,0,0.478163494,6250,16,0,2,0,2,"0"
0.025787029,43,0,668,0,8,0,0,0,3,"0"
0.202503145,40,0,0.448827486,5500,6,0,2,0,1,"0"
0.01804768,32,1,0.056100982,4990,8,0,0,0,3,"0"
0.9999999,77,0,0.570715474,600,2,0,0,0,0,"0"
0.085326863,55,1,0.290701616,8850,10,0,2,0,0,"0"
0.189406539,61,0,0.235540601,15750,7,0,0,0,1,"0"
0.9999999,35,0,0,2898,1,0,0,0,1,"0"
0.008871614,72,0,0.002829612,13075,17,0,0,0,1,"0"
0.062607753,52,0,2348,NA,6,0,1,0,0,"0"
0.944660181,34,0,0.545487601,13750,11,0,1,0,0,"0"
0.295807246,45,0,3942,NA,8,0,2,0,0,"0"
0.159669046,37,1,0.244060475,12500,6,0,1,0,2,"0"
0.045805975,74,0,3117,NA,10,0,1,0,0,"0"
0.970164913,30,1,0.328519053,9000,9,0,3,0,2,"0"
2.215714159,44,0,0.417544327,7500,9,0,0,0,3,"0"
0.616256369,48,0,0.189588235,16999,6,0,2,0,1,"0"
0.093154277,62,0,0.17062635,4166,5,0,0,0,1,"0"
0.285095595,74,0,0.742630095,3900,9,0,4,0,0,"0"
0.484136932,46,0,0.144113613,12392,7,0,1,0,0,"0"
0.089719882,30,0,0.30566495,3300,7,0,2,0,0,"0"
0.017417676,76,0,0.63606617,5500,16,0,1,0,0,"0"
0.135973407,66,0,0.455597948,7600,8,0,1,0,0,"0"
0.111091996,31,1,0.182402806,3420,8,0,0,0,1,"0"
0,37,0,2258,NA,8,0,2,0,0,"0"
0.055268322,41,0,1837,NA,12,0,1,0,3,"0"
0.412369225,47,0,0.359104239,3750,4,0,1,0,1,"0"
0.210206778,55,0,0.302714363,5562,11,0,1,0,0,"0"
0.087714708,48,0,0.190907671,6400,11,0,1,0,1,"0"
0.038686661,65,0,0.186816016,7766,20,0,2,0,0,"0"
0.078738916,46,0,0.166215372,4800,6,0,1,0,4,"0"
0.266438773,53,1,1399,NA,11,0,1,0,NA,"0"
0.640035996,33,1,0.171994597,2220,6,0,0,0,1,"0"
0.9999999,45,0,0.033687125,6500,4,1,0,0,2,"0"
0.190915295,54,0,0.871010201,3038,10,0,2,0,1,"0"
0.796841798,52,0,0.263007135,19200,7,0,2,0,1,"0"
0.045194363,58,0,0.137508999,8333,10,0,1,0,0,"0"
0.000166657,78,0,0,1000,1,0,0,0,0,"0"
0.862954612,41,0,2335,NA,5,0,1,0,2,"0"
0.860203547,50,0,4393,NA,7,0,1,0,NA,"0"
0.003937377,74,0,3,NA,2,0,0,0,0,"0"
0.052858266,53,1,3.307432432,887,11,0,3,0,0,"0"
0.122441279,29,0,0.413489736,3750,4,0,1,0,0,"0"
0,35,1,0.931992066,3528,11,0,4,0,2,"0"
0.003474913,75,0,0.139033223,6350,7,0,1,0,0,"0"
1.021295089,38,0,0.081224617,3200,3,3,0,0,3,"0"
0.005434949,64,0,0.355551777,5880,22,0,1,0,0,"0"
0.051678422,57,0,3886,NA,14,0,3,0,NA,"0"
0.863918535,49,3,0.640071986,5000,5,0,1,0,0,"0"
0.349882506,33,0,2678,NA,9,0,2,0,0,"0"
0.016052813,39,0,3371,NA,12,0,2,0,0,"0"
0.040423989,69,0,0.394471114,6040,9,0,2,0,1,"0"
0.114584743,46,0,0.495550445,10000,12,0,2,0,3,"0"
0.966668889,50,0,0.229038855,4400,3,0,0,0,0,"0"
0.132993667,45,0,0.312438163,14149,6,0,4,0,1,"0"
0.108493973,43,0,1120,NA,9,0,1,0,5,"0"
0.01377426,62,0,50,NA,5,0,0,0,0,"0"
0.253113489,53,0,0.057393725,56033,17,0,2,0,1,"0"
0.9999999,65,0,0.466952344,7700,3,0,2,0,0,"0"
0.964751762,39,0,1105,0,5,0,0,0,2,"0"
0.076086747,51,0,0.620088352,4300,18,0,1,0,0,"0"
0.9999999,74,0,0,7654,1,0,0,0,0,"0"
0.9999999,43,0,0.345848655,5166,3,0,2,0,0,"0"
0.304277143,39,0,3.050980392,254,9,0,0,0,2,"0"
0.04544943,64,0,0.249717416,11500,12,0,3,0,1,"0"
0.064580638,71,0,16,NA,1,0,0,0,0,"0"
0.9999999,71,0,9,NA,5,0,0,0,0,"0"
0.037503559,69,0,65,NA,8,0,0,0,0,"0"
0,46,0,2197,NA,10,0,2,0,0,"0"
0.032314216,39,0,0.212461511,11041,15,0,1,0,2,"0"
0.286423499,45,0,0.159691473,7000,5,0,1,0,0,"0"
0.274750302,64,0,553,NA,5,0,0,0,0,"0"
0.060622696,60,0,2100,NA,7,0,2,0,0,"0"
0.550225539,44,0,0.391798213,11972,10,0,1,0,3,"0"
0.020873731,82,0,0.004615011,4116,6,0,0,0,0,"0"
0.9999999,39,0,0.315138051,3150,3,0,1,0,0,"0"
0.094392004,24,0,0.06406179,2200,3,0,0,0,0,"0"
0,78,0,0.090996785,3109,9,0,1,0,0,"0"
0.016553591,67,0,0.381688466,12614,16,0,3,0,0,"0"
0.006634296,33,0,0.030675917,45833,5,0,0,0,1,"0"
0.077800728,73,0,2.47027027,924,5,0,1,0,0,"0"
0,70,0,0.103976894,4500,7,0,0,0,0,"0"
0.835758212,39,0,0.345724451,8150,11,0,1,0,2,"0"
0.010751321,70,0,1668,NA,13,0,3,0,0,"0"
0.062833078,58,0,0.290879041,9680,16,0,1,0,2,"0"
0.245250317,58,0,0.527234741,6700,5,0,1,0,0,"0"
0.005776922,66,0,0.475319927,546,12,0,0,0,0,"0"
0.053389322,45,0,0.064565279,10500,2,0,1,0,0,"0"
0.9999999,39,0,0.113880533,2326,4,0,0,0,0,"0"
0.924840733,81,0,1886,NA,17,0,0,0,1,"0"
0.089335902,52,0,0.538243626,6000,18,0,2,0,2,"0"
0.43320985,44,0,1114,NA,7,0,0,0,0,"0"
0.227500949,49,0,0.604197901,2000,9,0,1,0,1,"0"
0.330378608,58,0,0.46918742,5500,19,0,2,0,1,"0"
0.006665556,87,0,376,NA,6,0,1,0,NA,"0"
0.042808657,72,0,0.21054226,3300,13,0,0,0,1,"0"
2.158596491,61,0,0.591755115,6500,12,0,2,0,0,"0"
0.00220225,50,0,0.1447725,7010,3,0,1,0,0,"0"
0.409628228,46,0,0.208798534,6000,11,0,0,0,0,"0"
0.029842974,58,0,0.296171048,9166,24,0,1,0,2,"0"
0.717583236,47,0,0.375797804,11750,9,0,2,0,1,"0"
0.026804124,91,0,9,NA,6,0,0,0,0,"0"
0.290454459,42,0,0.25471883,15310,20,0,2,0,2,"0"
0.574231524,48,1,0.285339953,7250,6,0,1,0,1,"0"
0.145739513,63,0,0.18519357,4416,10,0,1,0,0,"0"
0.987105214,52,0,0.472160356,3591,19,0,0,0,1,"0"
0.920958788,47,1,0.224834845,8930,6,0,1,0,5,"0"
0.105707977,63,0,577,NA,3,0,0,0,0,"0"
0.330186613,44,2,0.34417405,17833,8,0,2,0,4,"0"
0.9999999,73,0,0.009153142,13000,1,3,0,0,0,"0"
0,53,0,3439,NA,6,0,2,0,1,"0"
0.291860427,36,1,0.119286696,24000,12,0,2,0,0,"0"
0.503406696,34,1,0.217023049,7201,7,0,1,0,3,"0"
0.298119267,55,1,0.471932638,9975,20,0,5,0,1,"0"
0.018121029,70,0,0.005776246,9867,10,0,0,0,0,"0"
0.116623395,40,0,1.287766831,2435,10,0,2,0,1,"0"
0.00388478,55,0,0.422724724,5350,11,0,2,0,0,"0"
0.492075858,64,0,0.720909886,8000,24,0,2,0,0,"0"
0.000571986,63,0,2283,NA,13,0,1,0,0,"0"
0.026714621,46,0,1.059922872,3370,11,0,4,0,1,"0"
0.503898647,69,0,1.136433513,2601,14,0,2,0,0,"0"
0.709677419,67,0,0.127052106,1400,2,0,0,0,0,"0"
0.800148282,41,0,0.235855487,4400,12,0,0,0,3,"0"
0,73,0,1235,NA,7,0,1,0,NA,"0"
0.814437113,26,0,0.517017327,3231,8,0,1,0,0,"0"
0.409272582,44,0,0.196636809,11833,5,0,1,0,3,"0"
0.469056842,31,0,0.048211004,9250,4,0,0,0,1,"0"
0.68539078,60,1,0.27628008,11053,13,0,1,2,1,"0"
0.231024299,65,0,0.310538551,5161,5,0,1,0,0,"0"
0.1653831,44,0,0.290601075,6138,8,0,1,0,2,"0"
0.807885477,48,0,0.563361254,3700,12,0,1,0,4,"0"
0,43,0,3.5,1,5,0,0,0,0,"0"
0.848011691,48,2,0.386246532,10091,8,1,1,0,0,"0"
0.788249625,38,1,0.600127389,7849,17,0,2,0,3,"0"
0.9999999,51,0,5364,NA,8,0,1,0,NA,"0"
0.261821129,50,0,0.019996924,6500,4,0,0,0,0,"0"
0.229691949,47,0,0.174983937,9337,17,0,0,0,3,"0"
0.007905511,62,0,12,0,6,0,0,0,0,"0"
0.112790053,53,1,0.636947665,12763,12,0,5,0,2,"0"
0.145933597,62,0,0.330419969,13500,6,0,1,0,1,"0"
0.03775226,61,0,0.391102739,6900,19,0,2,0,1,"0"
0,34,0,0,833,5,0,0,0,0,"0"
0.176227723,58,0,0.511597699,5388,22,0,2,0,0,"0"
0.020773585,75,0,0.015763945,2473,7,0,0,0,0,"0"
0.213632699,32,0,0.713510426,3500,17,0,1,0,1,"0"
0,45,0,0.215373012,14583,12,0,1,0,2,"0"
0.019509524,84,0,20,NA,6,0,0,0,NA,"0"
0,48,0,4195,NA,5,1,0,0,0,"0"
0.022691636,86,0,0.007997334,3000,7,0,0,0,0,"0"
0.320651838,41,0,4570,NA,12,0,1,0,NA,"0"
0.008444931,66,0,0.126915075,5286,6,0,1,0,0,"0"
0.208877229,63,0,0.430418361,6883,20,0,2,0,0,"0"
0.170071644,61,0,0.032552083,6143,4,0,0,0,1,"0"
0.965210955,45,0,0.215680101,3175,12,0,0,3,3,"0"
0,66,0,15,NA,9,0,0,0,0,"0"
0.523256871,41,0,0.404828227,14000,12,0,4,0,5,"0"
0.08179292,45,0,0.243852459,8783,21,0,3,0,0,"0"
0.66554958,47,0,0.339761721,11666,7,0,2,0,1,"0"
0.020945756,42,0,0.926558807,5500,12,0,4,0,3,"0"
0.054981673,37,0,0.764884833,2300,7,0,1,0,0,"0"
0.062104211,40,0,0.004060914,3939,2,0,0,0,0,"0"
0.56508134,39,0,0.271790066,3200,10,0,0,0,1,"0"
0.448775612,31,0,0.139103113,3500,3,0,0,0,1,"0"
0.096113878,41,0,0.224395714,8025,10,0,0,0,4,"0"
0.065830405,53,2,0.28959276,5966,16,0,1,0,0,"0"
0.627086244,44,0,0.753723111,3625,8,0,2,0,3,"0"
0.044998393,43,0,0.209379062,10000,5,0,1,0,1,"0"
0.468293097,47,1,0.452150957,16666,13,0,2,0,3,"0"
0.178688759,29,0,0.307346327,2000,3,0,0,0,0,"0"
0,55,1,0.097214161,3445,7,0,0,0,0,"0"
0.354063559,57,0,0.580548389,16666,9,0,3,0,1,"0"
0.577762046,36,0,0.714285714,3240,6,0,1,0,1,"0"
1.059247162,50,2,0.319691451,14000,7,0,1,0,3,"0"
0.086103984,65,0,0.315865836,11716,14,0,2,0,1,"0"
0.737175427,58,0,4.222743259,14500,7,0,2,0,3,"0"
0.003393871,62,0,0.402429879,13333,14,0,3,0,0,"0"
0.202962002,32,1,0.383037407,5800,8,0,1,0,1,"0"
0.053281801,49,0,2665,NA,9,0,1,0,0,"0"
0.046703135,53,0,1.240759241,1000,4,1,2,0,3,"0"
0.004061476,63,0,0.53122398,1200,12,0,1,0,0,"0"
0.578023655,55,2,0.196838396,10500,7,0,1,0,0,"0"
1.031841255,25,0,0.150583897,4880,4,0,0,0,1,"0"
0.037192561,27,0,0.360172926,3700,6,0,1,0,1,"0"
0.002013583,40,0,5195,NA,6,0,4,0,2,"0"
0.043811916,49,0,0.189702574,4000,7,0,1,0,0,"0"
0.942749201,66,0,0.350473802,7175,9,1,1,0,0,"0"
0.9999999,21,0,0,280,1,0,0,0,0,"0"
0.222763511,57,1,0.580451128,8644,22,0,3,0,0,"0"
0.000416658,53,0,0.16111984,7000,15,0,1,0,1,"0"
0.993200247,31,2,0.379711752,3607,3,0,0,0,2,"0"
0.292192155,46,2,0.598870056,3716,13,0,1,0,2,"0"
0.097089095,61,0,0.068640892,10940,9,0,0,0,1,"0"
0.011882073,46,0,0.865869342,7775,8,0,1,0,0,"0"
0.123177382,63,0,0.29910841,17608,11,0,1,0,2,"0"
0.034333245,28,1,1556,NA,4,0,2,0,0,"0"
0.774548761,56,1,2756,NA,7,0,1,0,0,"0"
0.042391418,36,0,0.489376207,8800,9,0,2,0,0,"0"
0.092569539,80,0,0.294141172,5000,5,0,2,0,1,"0"
0.01689448,59,0,0.154977209,6800,5,0,1,0,2,"0"
0.473670527,45,0,3964,NA,8,0,4,0,4,"0"
0.0259987,56,0,0.408318364,7236,6,0,2,0,2,"0"
0.793508731,51,0,0.371432742,13700,17,0,1,0,3,"0"
0.722134512,25,0,0.344753747,1400,3,1,0,1,0,"0"
0.313743661,60,1,0.579612964,17000,14,0,1,1,1,"0"
0.237908453,43,0,0.089363688,30000,13,0,0,0,2,"0"
0,56,0,0.241987179,4991,4,0,1,0,0,"0"
0.159748582,42,0,0.029384109,4253,4,0,0,0,3,"0"
0.0548848,47,0,0.740209965,6000,7,0,2,0,0,"0"
0.234343751,55,0,402,NA,5,0,0,0,NA,"0"
0.049295372,64,0,4133,NA,9,0,2,0,0,"0"
0,70,0,2.776353276,701,15,0,1,0,0,"0"
0.367663234,49,0,0.461791173,7000,11,0,4,0,2,"0"
0.347805779,51,0,0.787148594,3983,7,0,1,0,2,"0"
0.014814266,48,0,0.260568261,10100,5,0,1,0,2,"0"
0.021226633,45,0,0.107978404,5000,19,0,0,0,0,"0"
0.045350183,67,0,147,NA,7,0,1,0,0,"0"
0,83,0,0,NA,4,0,0,0,NA,"0"
0.041291993,34,0,0.48191238,5500,6,0,2,0,1,"0"
0.000996529,89,0,0,NA,4,0,0,0,0,"0"
0.137089466,78,0,2518,NA,8,0,2,0,0,"0"
0.38269238,42,0,0.223110984,7000,5,0,0,0,2,"0"
0.024307252,46,1,0.178097764,15833,10,0,1,0,4,"0"
0.056935655,62,0,0.173340381,22700,7,0,2,0,2,"0"
0.033424894,69,0,0.009747563,4000,5,0,0,0,0,"0"
0.510672393,47,0,0.302982178,5666,9,0,2,0,0,"0"
0.433227168,48,0,0.188077859,8219,8,0,1,0,1,"0"
0.9999999,58,0,0.093854005,4506,2,0,0,0,2,"0"
0.075168462,48,0,1421,NA,3,0,1,0,0,"0"
0.033166052,46,0,0.299639341,10258,6,0,2,0,2,"0"
0.032570498,48,2,0.358771298,12500,21,0,2,1,0,"0"
0,45,0,11,NA,6,0,0,0,NA,"0"
0.661935685,54,0,1.048671402,3800,15,0,1,0,0,"0"
0.382486054,43,0,0.231208713,5600,6,0,1,0,0,"0"
0.100691543,50,0,0.346652268,8333,11,0,3,0,1,"0"
0.062486719,38,0,0.052215733,2910,8,0,0,0,0,"0"
0.071126738,56,0,1121,NA,8,0,1,0,0,"0"
0.056928631,23,0,6,0,2,0,0,0,0,"0"
0.042768498,35,0,2244,NA,8,0,1,0,0,"0"
0.019550222,74,0,563,NA,4,0,1,0,0,"0"
0.101104833,53,0,0.022139694,7000,3,0,0,0,2,"0"
0.171835939,40,0,0.817151411,4675,6,0,2,0,0,"0"
0.109884819,39,0,474,NA,4,0,0,0,3,"0"
0.361716531,51,1,0.770840144,3058,10,0,1,0,0,"0"
0.240561208,77,0,0.340331934,5000,12,0,1,0,0,"0"
0.166491675,52,0,0.137758744,1400,7,0,0,0,0,"0"
0.017428052,76,0,0.287639584,2596,10,0,1,0,0,"0"
0.026363317,64,0,64,NA,8,0,0,0,0,"0"
0.9999999,34,0,0.163446475,5744,4,0,1,0,2,"0"
0.045945946,26,0,0.088863572,3510,9,0,0,0,0,"0"
0.9999999,69,0,0,NA,4,1,0,0,1,"0"
0.06489667,39,0,0.252955708,11333,5,0,2,0,4,"0"
0.574907776,66,1,0.136694527,3708,10,0,0,0,0,"0"
0.045318884,46,0,0.160833884,10600,10,0,2,0,1,"0"
0.009351744,57,1,0.496096425,7300,15,0,1,0,0,"0"
0.043294762,62,0,0.714064676,12925,12,0,4,0,0,"0"
0.029195571,64,0,1737,NA,17,0,2,0,0,"0"
0.9999999,40,0,0,5416,2,0,0,0,1,"0"
0.01023371,74,0,0.229503153,6500,29,0,1,0,0,"0"
0.269238077,61,1,0.101997086,11666,16,0,0,0,0,"0"
0.721056575,54,3,0.479382916,10500,19,0,2,0,1,"0"
0.092390761,48,0,0.216531497,9000,4,0,1,0,0,"0"
0.171779924,50,0,0.091025477,7810,11,0,1,0,2,"0"
0.9999999,41,0,4322,NA,7,0,2,0,1,"0"
0.232170375,49,0,0.343287562,7500,14,0,2,0,0,"0"
0.136152656,49,0,0.011664723,6000,4,0,0,0,3,"0"
0.738596446,58,0,1.966292135,800,8,0,1,0,0,"0"
0.845194753,38,0,2406,NA,10,0,1,0,1,"0"
1.001175779,26,0,0.091949638,2620,3,0,0,0,0,"0"
0.273955372,53,0,1.108803165,1010,19,0,1,0,1,"0"
0.125423348,45,0,1644,NA,18,0,1,0,2,"0"
0.058016035,50,0,0.101366847,10900,5,0,1,0,1,"0"
0.289494137,64,0,0.53200311,7717,10,0,2,0,1,"0"
0.329261816,44,0,0.357660039,8700,17,0,2,0,0,"0"
0.179534305,48,0,0.476733321,5350,15,0,1,0,1,"0"
0.562578317,57,1,834,NA,7,0,0,0,0,"0"
0.278748239,54,0,0.396786432,4480,10,0,2,0,1,"0"
0.160903748,39,1,0.220696302,8300,13,0,2,0,0,"0"
0.43140392,39,0,0.299657985,3800,4,0,1,0,0,"0"
0.079061265,41,0,0.380107229,5408,7,0,1,0,3,"0"
0.330839599,46,0,1.664134346,2500,9,0,2,0,2,"0"
0.301566145,62,1,0.251054612,8770,10,0,1,0,1,"0"
0.063393661,57,0,0.117627458,3000,3,0,1,0,1,"0"
0.561966103,53,3,0.584143378,3291,21,1,2,0,3,"0"
0.116362597,55,1,0.332212682,19333,23,0,2,0,1,"0"
0.297683767,59,0,2.7995152,9900,13,0,2,0,2,"0"
0.077167392,24,0,0.145228216,1686,8,0,0,0,0,"0"
0.277682774,66,0,0.120631342,12417,10,0,1,0,0,"0"
0.098651771,48,0,85,NA,2,0,0,0,0,"0"
0.183118883,47,0,3383,NA,10,0,2,0,0,"0"
0.048610621,57,0,1.072388831,966,9,0,1,0,2,"0"
0.9999999,29,0,0.023809524,2099,1,2,0,1,0,"0"
0,62,0,0.207416833,5500,7,1,1,0,1,"0"
0.965595188,69,0,12.71013932,2583,14,0,1,0,0,"0"
0.309758281,62,0,0.16534222,3900,20,0,0,0,0,"0"
0.095308556,66,1,0.664487347,13000,10,0,2,0,1,"0"
0.238464378,55,0,0.286327903,12338,12,0,1,0,2,"0"
0.9999999,48,0,0,NA,0,0,0,0,0,"0"
0.173826174,22,0,0.008319468,600,1,0,0,0,0,"0"
1.573705179,45,1,0.24986849,1900,3,1,0,1,0,"0"
0.407720852,61,0,0.268606976,4500,9,0,0,0,1,"0"
0.459454755,58,0,0.31779192,7227,9,0,1,0,0,"0"
0.022979166,57,0,0.059848593,7000,12,0,0,0,1,"0"
0.9999999,37,0,0.439297125,3129,2,0,2,1,0,"0"
0.02069793,73,0,2325,NA,7,0,1,0,0,"0"
0.482634152,40,2,0.125398119,13500,11,0,1,0,2,"0"
0.043368394,72,0,4.644518272,300,8,0,1,0,0,"0"
0.582235541,37,0,0.310567605,6500,11,0,0,0,2,"0"
0.027963931,57,0,0.09068185,7200,3,0,1,0,1,"0"
0.10319656,70,0,0.287428143,4000,5,0,1,0,0,"0"
0.969766966,49,2,0.680542736,10833,8,0,3,0,1,"0"
0.119916802,48,0,0.438728064,6666,10,0,2,0,2,"0"
0,29,0,0,0,1,0,0,0,0,"0"
0.05919704,54,0,79,NA,1,0,0,0,NA,"0"
0.928117673,37,1,0.470886688,4138,6,0,0,0,2,"0"
0.024035239,80,0,0.037192561,5000,8,0,1,0,0,"0"
0.106191686,52,0,0.311261221,11250,21,0,3,0,0,"0"
0.05527376,55,0,0.304227432,10833,9,0,2,0,1,"0"
0.440377466,37,0,0.055177929,2500,2,0,0,0,2,"0"
0.031180008,66,0,0.158317801,8583,11,0,1,0,0,"0"
0.037069158,59,0,1084,NA,8,0,1,0,0,"0"
0.886150989,39,0,0.222607305,3750,3,0,0,0,2,"0"
1.026394721,44,0,0.494819124,5500,7,0,1,0,1,"0"
0.627999655,60,0,0.512533333,7499,14,0,3,0,0,"0"
0.547690583,46,0,0.462837463,9000,18,0,1,0,3,"0"
0.014380496,45,1,0.432195976,8000,11,0,1,0,0,"0"
0.933785135,44,0,1.136965759,4000,16,0,2,0,1,"0"
0.101494925,79,0,1278,NA,10,0,1,0,0,"0"
0.9999999,44,0,0.512361915,1900,3,0,1,0,1,"0"
0.800733089,74,0,0.247673099,4404,4,0,0,0,0,"0"
0.002835371,83,0,9,NA,4,0,0,0,0,"0"
0.001767923,42,0,2892,NA,9,0,2,0,0,"0"
0.178153206,43,0,3565,NA,8,0,2,0,0,"0"
0.038126572,33,0,0.003922473,4333,4,0,0,0,0,"0"
0.760098477,48,0,0.412979001,8428,9,0,1,0,1,"0"
0.9999999,69,1,0,2258,2,0,0,0,1,"0"
0.023607669,49,0,0.168220511,7400,2,0,1,0,3,"0"
0.073782929,35,0,0.467633092,4000,12,0,2,0,0,"0"
0.115951535,63,0,0.528617047,4070,12,0,1,0,0,"0"
0.001333289,43,1,0.411329137,2700,8,0,1,1,2,"0"
0.147322411,39,0,0.213627993,3800,8,0,0,0,0,"0"
1.278884462,32,2,0.09333899,7070,4,0,0,1,0,"0"
0.292772737,90,0,1490,NA,3,0,0,0,1,"0"
0.110131756,38,0,0.082939567,8041,12,0,0,0,3,"0"
0.063128926,55,0,0.376528984,5640,12,0,1,0,0,"0"
0.009154141,55,0,0.338601112,6833,6,0,2,0,3,"0"
0.847472151,39,1,0.372118856,3600,4,0,0,0,0,"0"
0.106813092,40,0,4122,NA,10,0,2,0,0,"0"
0.276688546,40,0,0.152084792,10000,11,0,0,0,0,"0"
0.267483671,66,0,0.743083004,505,6,0,0,0,0,"0"
0.555428091,45,0,0.381424974,6750,10,0,2,0,1,"0"
0,39,0,0.745109404,6900,6,0,4,0,0,"0"
0,45,0,0.596480704,5000,8,0,2,0,2,"0"
0.723706738,50,1,1.273654917,3233,11,0,1,0,2,"0"
0.069695648,30,0,2395,NA,7,0,1,0,0,"0"
0.791041792,32,0,0.423390498,3556,4,0,1,0,2,"0"
0.070707397,41,0,0.287942412,5000,5,0,2,0,0,"0"
0.159106619,43,0,0.328207593,2080,7,0,0,0,0,"0"
0.976723366,50,0,0.246541904,3686,4,3,0,0,1,"0"
0,60,0,0.004645504,9040,4,0,0,0,0,"0"
0.021867572,69,0,0.190507932,7500,8,0,1,0,0,"0"
0.301621112,45,0,0.506721475,9000,11,0,2,0,4,"0"
0.49537363,49,2,0.577040696,4250,19,0,1,0,0,"0"
0.89394605,55,0,4015,NA,9,0,2,0,2,"0"
0.037727885,35,0,0.100779844,1666,4,0,0,0,0,"0"
0.018219496,34,0,0.786038902,5500,14,0,1,0,2,"0"
0.042189472,56,0,2375,NA,11,0,1,0,0,"0"
0.131286395,28,0,0.909663088,2700,7,0,1,0,0,"0"
0.479793878,63,1,1.352102965,4350,24,0,1,0,0,"0"
0.113849303,31,0,1291,NA,10,0,1,0,0,"0"
0.003762302,45,0,0.003749531,8000,13,0,0,0,0,"0"
0.20455545,39,0,0.319243705,11000,10,0,1,0,1,"0"
0.048324332,50,0,0.230688036,36000,12,0,2,0,3,"0"
0.186017692,59,0,0.373239437,3833,9,0,1,0,0,"0"
0.227218021,58,0,0.288808039,11543,10,0,2,0,2,"0"
0.075618205,63,0,0.568803508,4788,18,0,2,0,1,"0"
0.041612509,48,0,0.395288889,11249,16,0,2,0,3,"0"
0.050684397,32,0,2004,0,19,0,1,0,2,"0"
0.001635594,57,0,1214,NA,13,0,1,0,0,"0"
0,36,0,0,3218,3,0,0,0,0,"0"
0.67669443,62,1,0.664526485,6852,18,0,3,0,0,"0"
0.451654718,56,0,0.346449316,5336,11,0,1,0,3,"0"
0.954045954,24,0,28,0,1,1,0,0,0,"0"
0.340881387,50,0,0.186261803,5400,7,0,1,0,2,"0"
0.008484615,84,0,0.00119984,7500,2,0,0,0,0,"0"
0.046153057,63,0,0.375913361,7663,6,0,1,0,0,"0"
0.113229559,69,0,0.123175365,5000,8,0,0,0,0,"0"
0.848586382,45,0,0.663603935,9250,9,0,2,0,2,"0"
0.268463201,29,0,0.142031199,9166,11,0,1,0,0,"0"
0.796597061,53,1,0.293059126,3500,8,0,0,0,0,"0"
0,46,0,0.331077564,3841,6,0,0,0,0,"0"
0.05648398,59,0,0.011877167,52200,8,0,0,0,1,"0"
0.083537057,60,0,0.276392072,7416,9,0,1,0,0,"0"
0.816697575,34,0,0.246161171,8400,8,0,0,0,3,"0"
0.054643844,43,0,0.228856441,6916,3,0,1,0,0,"0"
0.433919202,58,0,0.288847627,8616,4,0,1,0,2,"0"
0.693723349,30,1,0.12334863,7190,3,0,0,0,0,"0"
0.397702982,38,0,0.41627543,5750,6,0,1,0,2,"0"
0.43995708,53,0,0.527920962,6983,12,0,2,0,2,"0"
0.334895803,44,0,0.350540591,16000,8,0,2,0,2,"0"
0.799609417,63,3,0.732863357,6666,10,0,2,0,0,"0"
0.623094592,51,0,0.209484457,20812,9,0,2,0,2,"0"
0.983934404,33,0,0.015406009,64000,2,0,0,0,0,"0"
0.524108721,66,0,1025.5,1,7,0,1,0,0,"0"
0.531367158,27,0,0.078651685,800,2,0,0,0,0,"0"
1.013746563,43,1,0.165619646,1750,6,0,0,1,1,"0"
0.187517134,58,0,0.334458193,8000,7,0,2,0,1,"0"
0.194900071,65,0,0.409334524,4477,14,0,1,0,1,"0"
0.200506461,57,0,0.015723808,5850,4,0,0,0,1,"0"
0.017464749,67,0,0.411311054,3500,10,0,1,0,0,"0"
0.08789866,69,0,1815,NA,10,0,1,0,0,"0"
0.315740705,28,1,0.080964891,4186,5,0,0,0,1,"0"
0.447727493,57,0,0.369185597,6470,7,0,1,0,0,"0"
0.083558145,42,1,0.298162977,6368,8,0,2,0,0,"0"
0.999134978,55,0,0.56898467,4500,7,0,1,1,0,"0"
